InvoiceDate,Invoice,TotalAmount,Churn
2011-04-06 14:13:00,1,206.21,1
2011-09-04 13:20:00,2,596.09,1
2011-11-25 12:20:00,1,183.02,0
2011-10-21 11:06:00,1,463.8,0
2011-11-09 13:58:00,1,147.59,0
2011-10-02 13:44:00,4,1592.06,0
2011-11-04 17:07:00,3,1097.98,0
2011-08-03 14:54:00,1,114.77,1
2011-08-24 15:51:00,3,1314.45,1
2011-11-02 13:01:00,1,89.94,0
2011-10-13 14:08:00,1,279.94,0
2011-10-13 16:37:00,7,790.86,0
2011-09-28 13:07:00,5,1921.3700000000001,0
2011-04-07 13:45:00,1,102.12,1
2011-11-20 14:28:00,2,202.37,0
2011-05-25 14:29:00,2,292.01,1
2011-11-24 09:59:00,2,326.4,0
2011-05-12 12:05:00,1,334.54,1
2011-11-01 11:39:00,2,231.98000000000002,0
2011-10-24 13:28:00,3,546.1999999999999,0
2011-06-22 17:30:00,2,414.87,1
2011-10-23 11:42:00,1,490.52,0
2011-08-16 10:44:00,4,1641.76,1
2011-07-15 14:05:00,1,1220.77,1
2011-11-24 12:25:00,28,6295.37,0
2011-10-19 15:08:00,1,480.38,0
2011-07-03 16:00:00,1,156.91,1
2011-11-27 13:35:00,3,1259.43,0
2011-11-04 12:42:00,1,308.94,0
2011-10-17 12:22:00,2,405.04,0
2011-10-27 20:07:00,2,257.67,0
2011-06-20 12:06:00,1,170.04,1
2011-11-06 10:33:00,1,125.58,0
2011-11-01 12:47:00,3,496.21000000000004,0
2011-03-18 12:35:00,1,252.81,1
2011-12-01 11:53:00,9,1871.77,0
2011-11-28 12:35:00,4,852.39,0
2011-12-06 17:23:00,11,6720.41,0
2011-11-30 12:06:00,10,1636.43,0
2011-11-06 15:20:00,1,361.96,0
2011-09-20 13:52:00,3,469.0,0
2011-11-09 10:16:00,4,1066.1499999999999,0
2011-12-01 14:06:00,4,627.13,0
2011-09-29 10:50:00,2,518.28,0
2011-12-05 14:19:00,4,653.19,0
2011-03-28 15:03:00,3,4959.1,1
2011-12-05 12:40:00,10,2557.18,0
2011-11-24 12:11:00,8,4274.16,0
2011-09-11 11:08:00,1,252.73000000000002,1
2011-09-28 15:42:00,3,429.56,0
2011-10-12 11:33:00,6,685.74,0
2011-11-30 11:31:00,47,19766.59,0
2011-06-22 16:16:00,1,179.93,1
2011-05-24 16:25:00,1,135.93,1
2011-11-08 14:26:00,1,537.0,0
2011-11-20 13:20:00,17,7634.7300000000005,0
2011-07-11 11:33:00,2,735.66,1
2011-11-30 15:50:00,15,5090.42,0
2011-03-15 10:49:00,1,343.62,1
2011-10-05 14:55:00,4,381.0,0
2011-03-11 12:13:00,1,121.17000000000002,1
2011-11-14 16:17:00,3,1737.69,0
2011-11-16 15:38:00,3,1383.3600000000001,0
2011-01-24 15:52:00,1,207.73000000000002,1
2011-12-05 12:08:00,3,693.95,0
2011-11-27 15:02:00,2,302.1,0
2011-03-09 15:17:00,2,1489.5,1
2011-11-14 14:57:00,11,2102.54,0
2011-10-30 11:35:00,9,1337.72,0
2011-12-01 13:47:00,4,294.25,0
2011-12-06 12:06:00,48,54534.14,0
2011-09-29 16:51:00,4,987.86,0
2011-05-10 13:25:00,1,370.79999999999995,1
2011-11-02 09:45:00,4,3158.13,0
2011-10-17 13:25:00,1,893.59,0
2011-09-22 13:20:00,3,1744.76,0
2011-10-24 14:47:00,2,553.36,0
2011-06-13 14:16:00,1,1109.53,1
2010-12-02 11:23:00,1,106.2,1
2011-09-07 11:43:00,2,982.07,1
2011-11-30 10:44:00,3,1043.41,0
2011-08-26 14:45:00,1,735.67,1
2011-09-23 12:27:00,1,773.03,0
2011-06-20 08:23:00,1,880.85,1
2011-12-02 15:41:00,32,9743.11,0
2011-05-11 12:45:00,4,895.61,1
2011-11-17 17:08:00,5,504.8,0
2011-03-28 12:18:00,1,88.2,1
2011-03-03 10:34:00,1,306.94,1
2011-11-18 13:14:00,2,1160.07,0
2011-11-29 16:31:00,6,2420.84,0
2011-02-04 14:03:00,1,381.32,1
2011-10-03 12:47:00,1,480.71,0
2011-05-08 14:10:00,2,457.81,1
2011-11-21 13:09:00,6,4597.02,0
2011-08-28 12:01:00,4,1370.6,1
2011-10-28 10:27:00,1,219.39000000000001,0
2011-12-05 14:03:00,1,248.08,0
2011-06-10 15:33:00,3,39916.5,1
2011-09-16 13:13:00,1,410.48,0
2011-01-10 10:35:00,3,876.0,1
2011-12-01 10:18:00,2,317.53,0
2011-11-08 14:53:00,2,703.36,0
2011-05-27 12:29:00,2,993.54,1
2011-11-21 16:54:00,7,2298.93,0
2011-11-22 09:16:00,5,1422.52,0
2011-02-01 14:46:00,6,319.5,1
2011-07-21 10:24:00,4,1300.25,1
2011-04-08 09:58:00,1,484.95,1
2011-11-16 11:16:00,4,996.1,0
2011-11-10 16:58:00,3,1567.48,0
2011-11-30 08:23:00,3,3509.43,0
2011-11-09 15:05:00,10,2760.56,0
2011-11-21 14:59:00,1,340.11,0
2011-11-22 12:25:00,4,1352.75,0
2011-11-25 08:12:00,5,1551.78,0
2011-07-28 14:54:00,1,244.8,1
2011-04-08 09:08:00,1,266.4,1
2011-07-29 09:48:00,1,358.82,1
2011-10-20 14:51:00,2,457.72,0
2011-08-17 16:48:00,3,1633.78,1
2011-12-02 13:12:00,2,2199.31,0
2011-11-17 10:09:00,2,184.19,0
2011-11-14 13:57:00,15,11528.48,0
2011-10-05 10:30:00,1,406.53,0
2011-10-10 13:54:00,4,1471.0,0
2011-10-20 14:40:00,11,3447.4,0
2011-06-23 10:15:00,1,330.11,1
2011-11-21 17:10:00,5,977.9300000000001,0
2011-08-04 10:44:00,3,982.42,1
2011-11-25 08:55:00,8,1387.99,0
2011-04-14 19:16:00,1,139.05,1
2011-12-07 12:26:00,4,1286.7,0
2011-04-14 11:39:00,2,178.96,1
2011-10-18 14:07:00,7,2354.25,0
2011-10-24 12:51:00,1,498.74,0
2011-04-28 12:03:00,1,259.45,1
2011-12-01 15:12:00,17,6580.44,0
2011-12-05 17:21:00,4,1194.73,0
2011-06-28 12:09:00,2,1327.16,1
2011-04-13 15:57:00,1,623.5,1
2011-11-29 08:21:00,1,301.29,0
2011-07-29 10:58:00,1,520.8000000000001,1
2011-11-22 12:52:00,10,5291.33,0
2011-11-30 12:32:00,13,4745.69,0
2011-11-08 17:09:00,1,329.25,0
2011-09-25 16:05:00,1,254.28,0
2011-12-08 18:22:00,3,961.49,0
2011-12-06 11:28:00,3,1936.07,0
2011-10-25 13:53:00,1,401.40000000000003,0
2011-12-08 12:05:00,30,18641.010000000002,0
2010-12-17 14:15:00,1,158.16,1
2011-11-21 13:10:00,2,304.47,0
2011-10-02 12:05:00,3,824.58,0
2010-12-01 14:03:00,1,487.75,1
2011-01-23 12:41:00,1,158.8,1
2011-11-14 11:26:00,1,106.56,0
2011-01-12 15:36:00,1,1289.5,1
2011-12-01 11:51:00,5,1624.05,0
2011-01-21 09:06:00,1,135.75,1
2011-09-29 11:31:00,1,224.14,0
2011-03-24 15:12:00,1,40.5,1
2011-11-21 12:53:00,5,2206.95,0
2010-12-07 14:57:00,1,87.5,1
2011-10-04 13:58:00,3,689.4799999999999,0
2011-07-08 13:37:00,2,622.85,1
2011-11-10 13:41:00,2,402.2,0
2011-09-30 14:06:00,1,310.62,0
2011-11-25 14:58:00,2,411.41,0
2011-12-08 11:56:00,16,4777.18,0
2011-12-08 13:22:00,41,16225.39,0
2011-08-12 11:41:00,3,1044.32,1
2011-10-10 08:23:00,1,499.32,0
2011-12-06 15:10:00,15,7616.53,0
2011-12-07 12:20:00,1,3861.0,0
2011-11-29 10:00:00,3,1079.6100000000001,0
2011-09-08 14:42:00,2,193.64,1
2011-10-11 15:12:00,4,1268.7,0
2011-09-13 14:53:00,5,1236.54,0
2011-11-14 08:16:00,6,1827.8,0
2010-12-17 13:49:00,1,316.58,1
2011-09-15 19:36:00,2,653.24,0
2011-11-29 13:41:00,4,420.29999999999995,0
2011-12-08 17:24:00,5,870.12,0
2011-04-28 16:11:00,1,331.18,1
2011-10-10 13:31:00,2,894.4100000000001,0
2011-04-12 13:45:00,1,101.8,1
2011-01-25 12:21:00,2,328.35,1
2011-12-08 12:07:00,8,1661.44,0
2011-10-24 11:41:00,3,734.94,0
2011-09-13 11:41:00,1,96.6,0
2011-11-29 11:48:00,11,5756.89,0
2011-06-16 16:57:00,1,305.75,1
2011-10-19 12:39:00,6,1778.96,0
2010-12-08 13:08:00,1,403.25,1
2011-01-25 08:03:00,1,585.0,1
2011-04-28 11:31:00,2,755.75,1
2010-12-16 15:02:00,2,322.08,1
2011-04-19 14:51:00,1,409.40000000000003,1
2011-02-02 11:41:00,1,154.41,1
2011-11-03 11:59:00,5,1219.4,0
2011-10-04 13:56:00,4,3386.71,0
2011-04-14 14:39:00,2,429.6,1
2011-08-18 16:27:00,2,612.06,1
2011-03-08 08:53:00,1,197.0,1
2011-05-06 09:44:00,12,2247.51,1
2011-02-14 10:52:00,1,321.05,1
2011-12-08 09:46:00,4,1412.32,0
2011-11-10 14:28:00,3,1071.99,0
2011-11-29 14:14:00,2,780.59,0
2011-10-26 09:50:00,5,1706.57,0
2011-10-04 09:05:00,8,1756.44,0
2011-09-26 14:12:00,1,316.68,0
2011-10-05 13:19:00,2,631.57,0
2011-07-28 18:56:00,3,2515.84,1
2011-04-15 14:45:00,2,514.15,1
2011-08-09 12:52:00,1,356.0,1
2011-11-08 11:45:00,13,6688.46,0
2011-11-30 15:02:00,11,10484.99,0
2011-11-03 13:30:00,2,740.78,0
2011-11-23 16:22:00,5,918.1999999999999,0
2011-08-04 15:04:00,1,300.36,1
2011-10-04 12:43:00,1,890.85,0
2011-07-14 11:47:00,1,98.45,1
2011-03-01 12:58:00,1,317.15,1
2011-06-24 12:30:00,2,623.16,1
2011-08-31 13:55:00,7,1810.77,1
2011-07-27 15:20:00,1,254.82,1
2011-01-20 12:16:00,1,178.95000000000002,1
2011-08-25 10:26:00,1,156.51,1
2011-10-06 13:49:00,1,393.74,0
2011-07-11 14:46:00,2,1506.1200000000001,1
2011-01-05 13:40:00,1,119.3,1
2011-11-17 15:59:00,5,1717.36,0
2011-11-16 09:32:00,1,408.8,0
2011-11-24 09:24:00,7,2379.49,0
2011-12-02 14:11:00,15,2493.34,0
2011-10-13 12:59:00,2,721.94,0
2011-12-05 16:57:00,2,716.57,0
2011-11-02 11:20:00,1,615.14,0
2011-10-04 16:39:00,1,128.63,0
2011-10-24 10:08:00,1,255.89999999999998,0
2010-12-20 10:48:00,1,290.51,1
2011-06-20 17:14:00,1,113.12,1
2011-10-12 09:10:00,9,2332.15,0
2011-10-21 11:08:00,1,240.55,0
2011-11-17 15:34:00,2,486.69,0
2011-10-27 16:58:00,5,2306.52,0
2011-11-10 13:49:00,3,939.78,0
2011-12-05 11:39:00,18,7943.22,0
2011-11-14 11:02:00,15,4668.3,0
2011-05-22 15:00:00,1,178.39,1
2011-10-20 11:47:00,6,3672.86,0
2011-11-29 16:32:00,3,641.94,0
2011-12-07 17:17:00,12,4799.9,0
2011-10-03 14:19:00,7,4507.01,0
2011-10-06 17:08:00,1,496.44,0
2011-10-20 09:57:00,12,5049.95,0
2011-02-22 13:59:00,1,574.02,1
2011-10-10 10:23:00,8,694.4000000000001,0
2011-10-06 12:56:00,3,1174.35,0
2011-09-05 11:38:00,1,205.3,1
2011-03-10 13:08:00,1,310.47,1
2011-12-09 12:00:00,91,60632.75,0
2011-09-25 13:10:00,4,924.85,0
2011-08-21 16:02:00,1,52.0,1
2011-05-24 14:39:00,1,327.97,1
2011-10-06 12:51:00,2,570.5,0
2011-01-17 11:34:00,1,165.0,1
2011-12-06 11:30:00,1,312.62,0
2011-03-01 12:48:00,1,204.5,1
2011-10-26 13:27:00,1,267.13,0
2011-09-30 09:40:00,3,2748.31,0
2011-09-15 09:34:00,1,679.68,0
2011-08-28 11:55:00,1,161.74,1
2011-01-10 11:38:00,1,311.71,1
2011-10-18 11:55:00,1,208.75,0
2011-10-31 15:36:00,3,1049.7,0
2011-11-07 17:50:00,2,714.96,0
2010-12-08 14:43:00,4,1661.06,1
2011-05-15 13:27:00,1,1028.56,1
2011-07-06 11:22:00,3,350.82,1
2011-10-17 12:50:00,1,170.22,0
2011-10-04 12:51:00,2,574.07,0
2011-09-20 09:40:00,1,2020.52,0
2011-08-02 10:19:00,1,406.09,1
2011-09-13 13:55:00,1,364.5,0
2011-12-09 10:45:00,3,563.94,0
2011-10-25 11:28:00,1,393.54,0
2011-01-11 11:18:00,1,252.42000000000002,1
2010-12-08 15:25:00,1,201.60000000000002,1
2011-09-28 13:17:00,1,158.04,0
2011-07-04 16:06:00,2,463.90999999999997,1
2010-12-01 13:33:00,1,115.65,1
2011-11-27 12:52:00,7,1934.66,0
2011-03-30 12:15:00,2,770.12,1
2011-11-10 13:44:00,2,277.05,0
2011-11-08 13:11:00,10,2718.03,0
2011-12-05 09:04:00,22,8347.2,0
2011-10-31 09:35:00,1,427.93,0
2010-12-13 09:52:00,1,418.92,1
2010-12-02 12:28:00,1,326.0,1
2011-09-05 09:46:00,2,913.19,1
2011-11-14 08:29:00,7,2314.32,0
2011-09-25 15:01:00,2,602.51,0
2011-10-13 14:13:00,4,1877.59,0
2011-11-18 14:42:00,1,446.94000000000005,0
2011-10-30 10:58:00,7,2386.05,0
2011-07-25 16:39:00,1,2007.3999999999999,1
2011-12-01 15:05:00,12,2415.91,0
2011-08-03 09:59:00,1,168.0,1
2011-10-30 15:04:00,3,1221.56,0
2011-06-23 13:13:00,7,3703.29,1
2011-12-01 12:13:00,5,1690.2600000000002,0
2011-05-10 11:55:00,2,596.85,1
2011-11-25 10:58:00,6,5955.71,0
2011-06-23 10:57:00,2,642.41,1
2011-10-30 15:11:00,1,316.88,0
2011-06-06 13:47:00,1,394.14,1
2011-03-14 13:53:00,1,140.54,1
2011-06-20 16:18:00,1,500.0,1
2011-12-05 11:01:00,4,1535.53,0
2011-11-23 16:48:00,2,231.86,0
2011-11-30 11:49:00,4,2183.54,0
2011-01-18 12:40:00,1,107.45,1
2011-08-19 10:56:00,1,288.18,1
2011-02-23 09:25:00,1,94.0,1
2011-11-23 16:47:00,2,1345.53,0
2011-12-08 13:04:00,3,815.77,0
2011-09-08 13:57:00,5,716.2,1
2011-07-14 12:17:00,2,626.77,1
2011-06-03 14:44:00,1,349.1,1
2011-11-08 13:22:00,2,510.71000000000004,0
2011-11-06 11:55:00,4,1046.74,0
2011-03-20 15:02:00,1,267.18,1
2011-09-16 14:47:00,8,3450.84,0
2011-11-13 15:19:00,4,1348.93,0
2011-06-21 15:24:00,1,190.53,1
2011-11-30 09:50:00,3,774.9000000000001,0
2011-01-30 14:13:00,1,559.61,1
2011-10-06 09:38:00,4,3984.32,0
2011-09-15 15:26:00,1,508.8,0
2011-11-15 09:23:00,1,135.86,0
2011-10-12 09:20:00,4,950.36,0
2011-01-20 16:17:00,2,97.7,1
2011-11-01 14:01:00,1,43.5,0
2011-03-30 13:02:00,2,383.34,1
2011-11-20 15:36:00,5,1404.07,0
2011-11-06 14:29:00,3,1430.54,0
2011-11-24 16:54:00,1,93.78,0
2011-11-13 12:28:00,2,397.35,0
2011-11-16 16:30:00,1,171.19,0
2011-05-10 10:45:00,2,533.3,1
2011-12-01 13:33:00,5,1041.48,0
2011-11-17 16:39:00,1,149.29,0
2011-11-27 16:05:00,3,1067.75,0
2011-03-22 13:11:00,1,200.16,1
2011-07-31 14:19:00,1,156.57999999999998,1
2011-10-16 12:16:00,3,383.68,0
2011-04-05 12:24:00,1,594.0,1
2011-12-08 10:40:00,7,3213.59,0
2011-11-30 17:37:00,2,1411.21,0
2011-03-20 15:06:00,1,113.5,1
2011-01-13 11:26:00,1,155.17,1
2011-01-31 10:42:00,1,494.64,1
2011-11-13 15:02:00,3,974.52,0
2011-11-09 17:11:00,1,429.84,0
2011-11-10 12:13:00,3,528.48,0
2011-12-08 10:59:00,7,1371.77,0
2010-12-12 14:21:00,1,179.1,1
2011-03-01 13:51:00,3,434.59000000000003,1
2011-03-22 15:31:00,1,237.07,1
2011-11-14 13:08:00,1,161.64,0
2010-12-20 16:08:00,1,214.26,1
2011-09-06 13:11:00,3,234.6,1
2011-11-10 12:57:00,1,126.14,0
2011-01-05 15:56:00,1,1044.65,1
2011-11-20 10:11:00,18,7354.62,0
2011-09-15 14:08:00,1,334.53,0
2011-11-30 14:17:00,3,524.88,0
2011-10-19 13:49:00,2,467.51,0
2011-10-20 16:21:00,2,538.55,0
2011-12-07 14:12:00,1,454.48,0
2011-08-18 15:17:00,1,371.56,1
2011-11-25 15:15:00,7,1771.2,0
2011-09-23 15:20:00,1,454.10999999999996,0
2011-10-30 14:19:00,2,1399.92,0
2011-08-15 14:32:00,1,905.5,1
2011-11-24 10:46:00,12,10879.76,0
2011-07-01 13:07:00,4,225.26,1
2011-12-08 15:03:00,4,3590.41,0
2011-11-09 14:31:00,3,2564.5,0
2011-09-08 10:11:00,1,91.32000000000001,1
2011-11-17 08:53:00,3,1134.28,0
2011-09-05 15:56:00,6,3100.09,1
2011-11-11 14:53:00,2,659.4599999999999,0
2011-11-07 12:04:00,5,1953.41,0
2011-11-18 14:51:00,2,1280.58,0
2011-11-22 11:51:00,2,1262.2,0
2011-12-07 12:48:00,27,13316.4,0
2011-12-01 13:47:00,4,1131.56,0
2011-11-24 12:48:00,12,10384.93,0
2010-12-12 10:57:00,1,141.04,1
2011-09-19 13:45:00,1,52.83,0
2011-10-18 07:56:00,5,3610.96,0
2011-11-17 12:11:00,3,972.08,0
2011-06-21 11:19:00,1,475.86,1
2011-06-03 15:43:00,6,1000.27,1
2011-01-13 12:10:00,1,250.0,1
2011-11-28 09:43:00,5,900.53,0
2011-07-07 10:20:00,2,121.0,1
2011-11-06 14:36:00,19,14758.220000000001,0
2011-11-27 14:40:00,11,4023.7200000000003,0
2011-10-26 10:51:00,3,62.43,0
2011-04-20 14:02:00,1,267.03,1
2011-10-06 13:05:00,8,1921.55,0
2011-12-08 10:58:00,1,343.5,0
2011-10-30 13:42:00,8,3000.2,0
2011-11-07 11:26:00,2,397.99,0
2011-09-16 16:29:00,1,412.01000000000005,0
2011-11-15 12:09:00,1,440.0,0
2011-12-07 14:43:00,3,734.37,0
2011-11-06 15:04:00,2,148.44,0
2011-11-21 12:17:00,8,2428.53,0
2011-03-30 16:14:00,1,229.33,1
2011-11-17 11:29:00,11,3962.6,0
2011-11-18 12:25:00,4,1497.31,0
2011-12-01 18:43:00,2,1972.39,0
2011-11-14 14:51:00,4,1564.73,0
2011-11-20 15:35:00,3,807.57,0
2011-06-19 16:02:00,4,502.9,1
2011-06-29 13:10:00,1,110.92,1
2011-12-02 13:36:00,1,538.46,0
2011-11-28 13:51:00,1,213.3,0
2011-08-17 14:58:00,1,85.13000000000001,1
2011-02-24 15:26:00,1,127.86,1
2011-11-30 16:43:00,9,3546.71,0
2011-10-16 13:24:00,2,288.96999999999997,0
2011-12-02 12:52:00,14,4910.6,0
2011-09-23 16:22:00,3,1681.46,0
2011-12-05 15:38:00,4,575.63,0
2011-11-03 12:37:00,1,436.06,0
2011-05-06 14:47:00,1,90.12,1
2011-10-10 14:02:00,1,428.93,0
2011-03-07 09:00:00,1,217.2,1
2011-11-27 16:19:00,16,4794.86,0
2011-11-15 16:08:00,1,279.77,0
2011-11-11 12:46:00,1,468.91,0
2011-11-28 11:07:00,4,800.59,0
2010-12-23 09:55:00,1,134.55,1
2011-11-17 14:50:00,4,1400.44,0
2011-10-20 14:33:00,2,173.16,0
2011-11-21 10:48:00,1,186.01,0
2011-12-07 11:27:00,3,758.29,0
2011-08-28 10:15:00,5,1375.71,1
2011-12-02 14:47:00,12,4148.82,0
2011-11-28 10:02:00,4,650.4300000000001,0
2011-12-05 10:09:00,7,2533.42,0
2011-11-08 11:38:00,2,591.1899999999999,0
2011-06-15 12:01:00,4,675.64,1
2011-11-02 12:03:00,1,921.37,0
2011-07-11 17:03:00,3,258.88,1
2011-06-30 13:03:00,1,127.1,1
2011-10-02 12:45:00,2,327.6,0
2011-08-11 09:38:00,13,3675.77,1
2011-11-15 09:55:00,3,682.9100000000001,0
2011-11-16 10:55:00,4,720.86,0
2011-06-16 08:38:00,1,455.3,1
2011-10-20 13:37:00,4,913.6800000000001,0
2011-03-29 09:54:00,3,478.53000000000003,1
2011-10-24 08:59:00,1,388.58,0
2011-09-30 11:46:00,1,199.8,0
2011-11-24 08:53:00,5,1771.78,0
2011-08-31 10:55:00,5,1406.59,1
2011-11-04 13:26:00,1,324.57,0
2011-10-17 16:04:00,1,240.68,0
2011-11-13 11:44:00,2,761.74,0
2011-11-28 15:15:00,14,6776.56,0
2011-12-01 14:14:00,9,1297.8700000000001,0
2011-09-22 10:04:00,1,48.480000000000004,0
2011-10-18 14:47:00,1,216.39,0
2011-11-03 14:17:00,5,1198.23,0
2011-10-09 15:47:00,9,2920.16,0
2011-01-07 12:44:00,1,104.76,1
2011-11-11 13:20:00,4,1093.68,0
2011-06-08 13:00:00,1,298.48,1
2011-10-19 10:36:00,1,112.46000000000001,0
2011-11-30 12:36:00,13,1591.45,0
2011-11-03 14:52:00,2,195.15,0
2011-11-29 14:42:00,23,10399.74,0
2011-11-07 08:34:00,4,776.851,0
2011-11-29 08:14:00,1,336.40000000000003,0
2011-10-14 12:41:00,3,1553.18,0
2011-12-05 14:01:00,4,1293.03,0
2011-10-27 16:44:00,9,3709.56,0
2011-07-21 17:26:00,1,301.03,1
2011-08-15 11:38:00,4,588.13,1
2011-08-28 10:21:00,4,1534.26,1
2011-09-26 10:03:00,2,675.8,0
2011-12-05 10:24:00,9,2870.2400000000002,0
2011-10-25 15:36:00,2,1186.35,0
2011-11-24 09:51:00,8,3285.31,0
2011-11-22 16:28:00,1,243.55,0
2011-09-11 11:17:00,2,724.76,1
2011-10-18 08:28:00,1,223.36,0
2011-07-28 14:30:00,1,425.32,1
2011-12-05 14:35:00,15,12416.11,0
2011-08-26 14:04:00,4,1887.2,1
2011-06-01 07:38:00,3,664.0,1
2011-06-26 14:54:00,4,803.54,1
2011-11-21 11:55:00,1,612.01,0
2011-07-05 09:53:00,3,447.64000000000004,1
2011-05-19 15:53:00,2,639.5,1
2011-01-07 13:34:00,2,816.0,1
2011-11-03 08:41:00,3,646.3,0
2011-09-09 14:22:00,1,337.74,1
2011-09-08 10:49:00,2,877.4399999999999,1
2011-11-30 13:08:00,2,922.53,0
2011-04-10 15:25:00,1,560.67,1
2011-10-25 14:56:00,4,748.5,0
2011-11-17 12:19:00,1,30.0,0
2011-06-02 15:22:00,5,1024.1000000000001,1
2011-10-27 09:23:00,1,306.45,0
2011-11-14 16:58:00,9,1600.86,0
2011-01-26 13:56:00,2,309.8,1
2011-08-25 15:50:00,1,138.14,1
2011-10-20 10:57:00,1,386.43,0
2011-06-24 14:57:00,2,2222.21,1
2011-10-31 10:56:00,1,301.32,0
2011-05-06 10:39:00,1,76.32000000000001,1
2011-10-30 16:03:00,4,684.34,0
2011-02-16 10:50:00,1,173.05,1
2011-11-21 12:43:00,7,2657.13,0
2011-09-12 16:12:00,4,2726.23,0
2011-09-27 15:17:00,5,2446.6,0
2011-09-19 13:48:00,3,323.69,0
2011-11-21 12:40:00,3,3435.76,0
2011-10-21 15:36:00,1,657.23,0
2011-10-18 09:25:00,1,352.7,0
2011-11-15 16:19:00,4,781.28,0
2011-11-30 13:46:00,3,1333.68,0
2011-11-14 16:30:00,5,1426.16,0
2011-08-14 12:56:00,1,193.75,1
2011-12-01 08:33:00,9,2993.1,0
2011-08-12 09:37:00,2,254.1,1
2011-12-05 15:59:00,2,239.76,0
2011-04-01 15:13:00,1,136.8,1
2011-11-11 14:12:00,1,191.04,0
2011-12-09 09:44:00,14,6479.4,0
2011-03-18 08:32:00,2,409.98,1
2011-11-06 14:02:00,8,2711.11,0
2011-11-22 08:26:00,1,309.65,0
2011-06-20 16:53:00,2,696.68,1
2011-12-07 14:39:00,4,1529.0,0
2011-03-20 10:51:00,1,211.5,1
2011-07-22 13:35:00,4,2293.62,1
2011-05-22 15:37:00,1,143.1,1
2011-10-07 10:09:00,4,1060.56,0
2011-11-04 14:35:00,4,916.98,0
2011-10-30 10:54:00,7,3235.25,0
2011-03-01 10:38:00,1,133.25,1
2011-11-30 14:09:00,5,1072.3600000000001,0
2011-07-19 13:34:00,2,356.7,1
2011-11-28 11:26:00,2,330.03000000000003,0
2011-07-17 11:59:00,4,1101.1100000000001,1
2011-04-19 13:21:00,1,150.3,1
2011-11-07 12:29:00,13,5030.07,0
2011-11-15 14:48:00,1,598.73,0
2011-11-28 12:14:00,1,471.40000000000003,0
2011-11-04 11:43:00,5,2211.21,0
2010-12-10 11:12:00,1,190.7,1
2011-05-22 14:40:00,2,218.25,1
2011-11-24 14:51:00,1,415.25,0
2011-11-23 12:36:00,7,5159.06,0
2011-05-11 12:36:00,1,85.0,1
2011-10-05 12:31:00,3,1120.88,0
2011-05-11 14:24:00,2,294.12,1
2011-03-02 09:05:00,1,162.3,1
2011-08-17 10:50:00,2,1339.45,1
2011-11-25 11:21:00,8,1188.1200000000001,0
2011-11-21 08:26:00,16,4812.42,0
2011-10-04 13:42:00,1,449.12,0
2011-10-21 14:29:00,1,154.88,0
2011-11-23 17:19:00,4,775.96,0
2011-09-23 09:52:00,1,34.8,0
2011-11-20 13:45:00,4,1094.59,0
2011-07-28 15:21:00,1,196.88,1
2011-11-27 12:26:00,3,946.64,0
2011-10-30 12:51:00,1,144.36,0
2011-04-18 13:20:00,3,44534.3,1
2011-12-07 12:34:00,8,2463.05,0
2011-10-31 11:37:00,7,2626.6,0
2011-02-08 12:41:00,1,79.2,1
2011-10-19 14:40:00,3,458.57,0
2011-11-29 14:57:00,6,2364.25,0
2011-10-09 13:30:00,4,528.01,0
2011-10-05 12:14:00,2,714.42,0
2011-11-15 10:48:00,1,205.25,0
2011-05-05 15:13:00,3,253.04,1
2011-10-05 16:15:00,2,583.75,0
2011-11-08 09:44:00,2,1086.92,0
2011-09-12 17:58:00,6,3279.97,0
2011-10-06 17:03:00,1,315.06,0
2011-08-16 10:48:00,3,621.8299999999999,1
2011-12-02 13:52:00,26,56252.72,0
2011-12-04 12:48:00,1,635.6800000000001,0
2011-10-02 12:04:00,1,270.8,0
2011-04-08 12:56:00,1,104.9,1
2011-07-29 13:46:00,1,241.62,1
2011-04-12 16:43:00,4,1047.11,1
2011-06-09 12:01:00,3,475.28000000000003,1
2011-11-14 14:57:00,3,345.46,0
2011-11-30 10:49:00,3,2614.7400000000002,0
2011-11-29 09:50:00,1,246.3,0
2011-11-07 11:33:00,5,2328.9700000000003,0
2011-10-24 14:13:00,3,4919.0,0
2011-11-13 14:55:00,3,933.26,0
2010-12-16 14:35:00,1,351.3,1
2011-11-29 14:53:00,1,218.75,0
2011-10-27 10:14:00,2,1612.69,0
2011-11-25 09:31:00,3,965.61,0
2011-07-13 10:43:00,1,610.01,1
2011-12-08 19:55:00,8,2708.61,0
2011-08-18 17:04:00,4,2207.4,1
2011-09-25 12:46:00,3,884.14,0
2011-08-24 14:23:00,2,696.89,1
2011-10-24 13:52:00,3,1063.95,0
2011-07-20 11:38:00,1,451.42,1
2011-10-19 14:56:00,1,415.82000000000005,0
2011-12-09 12:31:00,13,4206.39,0
2011-11-16 16:32:00,17,5488.18,0
2011-10-24 14:35:00,3,784.58,0
2011-10-20 14:10:00,3,903.9,0
2011-02-06 14:33:00,4,3651.27,1
2011-11-03 16:40:00,5,515.77,0
2011-09-22 09:38:00,4,1391.98,0
2011-11-17 15:31:00,6,2218.62,0
2011-08-24 14:19:00,5,1801.14,1
2011-05-16 08:13:00,2,1303.9099999999999,1
2011-11-23 08:17:00,4,1945.33,0
2011-10-07 12:42:00,5,2100.6,0
